Early BCE/CE,Late BCE/CE,Biological Taxonomy,Taxonomic Identifier,Anatomical Identification,Element,Taxonomic ID,Analysis Notes,Certainty
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,mandible,tooth in mandible,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,mandible,tooth in mandible,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,metapodium bone,"metapodial, indeterminate",medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,lunate,intermediate carpal,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,fused metatarsal bones 3 and 4,metatarsus III + IV,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Ovis,Ovis,metapodium bone,"metapodial, indeterminate",Ovis sp.,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,proximal phalanx,phalanx 1,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,mandible,mandible without teeth,large equid,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Capra,Capra,talus,astragalus,Capra sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,scapula,scapula,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,metapodium bone,"metapodial, indeterminate",medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,metapodium bone,"metapodial, indeterminate",medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,distal phalanx,phalanx 3,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,distal phalanx,phalanx 3,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,distal phalanx,phalanx 3,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,incisor tooth,loose tooth,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized artiodactyl (mostly Ovis/Capra/deer),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,fused metacarpal bones 3 and 4,metacarpus III + IV,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,proximal phalanx,phalanx 1,large-sized artiodactyl,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,triquetral,ulnar carpal,Bos sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,proximal phalanx,phalanx 1,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Canidae,Canidae,mandible,mandible without teeth,medium-sized canid,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,fused metatarsal bones 3 and 4,metatarsus III + IV,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,talus,astragalus,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,cranium,petrous,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,distal phalanx,phalanx 3,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,scaphoid,radial carpal,Bos sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Capra,Capra,incisor tooth,loose tooth,Capra sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sus,Sus,mandible,mandible with teeth,Sus scrofa,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Ovis,Ovis,calcaneus,calcaneus,Ovis sp.,sheep goat recorded only,maybe? (c. 66% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sus,Sus,maxilla,maxilla with teeth,Sus scrofa,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,scapula,scapula,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,metapodium bone,"metapodial, indeterminate",Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Bos,Bos,cranium,petrous,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,innominate bone,ischium,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,scapula,scapula,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,calcaneus,calcaneus,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,talus,astragalus,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,skull,skull,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,skull,skull,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,skull,skull,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,metapodium bone,"metapodial, indeterminate",medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,metapodium bone,"metapodial, indeterminate",Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,proximal phalanx,phalanx 1,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,ulna,ulna,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,scapula,scapula,small/medium equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,incisor tooth,loose tooth,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal phalanx,phalanx 3,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized artiodactyl (mostly Ovis/Capra/deer),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,premaxilla,premaxilla without teeth,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,scapula,scapula,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Capra,Capra,talus,astragalus,Capra sp.,sheep goat recorded only,maybe? (c. 66% confidence)
-6200,-5500,Erinaceinae,Erinaceidae,mandible,mandible with teeth,Erinaceid,diagnostic equids and caprine mandibles sampled,not sure (less than 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Capra,Capra,fused carpals 2 and 3,carpal II + III,Capra sp.,All taxa recorded,not sure (less than 66% confidence)
-6200,-5500,Mammalia,Mammalia,caudal vertebra,caudal vertebra,medium-sized mammal (Ovis/Capra/Gazella),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Aves,Aves,ulna,ulna,Aves,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,ulna,ulna,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,proximal phalanx,phalanx 1,medium-sized artiodactyl (mostly Ovis/Capra/deer),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,proximal phalanx,phalanx 1,medium-sized artiodactyl (mostly Ovis/Capra/deer),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,cranium,petrous,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,tibia,tibia,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,humerus,humerus,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,premaxilla,premaxilla without teeth,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,premaxilla,premaxilla without teeth,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal tarsal bone 3,tarsal III,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,ulna,ulna,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,tibia,tibia,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Ovis,Ovis,fused carpals 2 and 3,carpal II + III,Ovis sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Ovis,Ovis,fused carpals 2 and 3,carpal II + III,Ovis sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Ovis,Ovis,fused carpals 2 and 3,carpal II + III,Ovis sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,humerus,humerus,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,distal carpal bone 3,carpal III,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,medium-sized mammal (Ovis/Capra/Gazella),All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,innominate bone,ilium,Ovis/Capra,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,scapula,scapula,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,talus,astragalus,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Vulpes,Vulpes,mandible,mandible with teeth,Vulpes sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,scapula,scapula,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,ulna,ulna,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,vertebra,vertebra(e),medium-sized mammal (Ovis/Capra/Gazella),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,innominate bone,ilium,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,ulna,ulna,large equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,ulna,ulna,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sus,Sus,mandible,mandible without teeth,Sus scrofa,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,ulna,ulna,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,medium-sized mammal (Ovis/Capra/Gazella),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,tibia,tibia,medium-sized mammal (Ovis/Capra/Gazella),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,centroquartal bone,tarsal central + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Canidae,Canidae,mandible,mandible without teeth,medium-sized canid,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,middle phalanx,phalanx 2,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metatarsal bones 3 and 4,metatarsus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metatarsal bones 3 and 4,metatarsus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,vertebra,vertebra(e),large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metacarpal bones 3 and 4,metacarpus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,pisiform,accessory carpal,Bos sp.,All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Equidae,Equidae,talus,astragalus,small/medium equid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Equidae,Equidae,proximal phalanx,phalanx 1,Equus sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bovidae,Bovidae,maxilla,tooth in maxilla,medium-sized bovid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,maybe? (c. 66% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metatarsal bones 3 and 4,metatarsus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metatarsal bones 3 and 4,metatarsus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,vertebra,vertebra(e),large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,scaphoid,radial carpal,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metacarpal bones 3 and 4,metacarpus III + IV,medium-sized bovid/cervid,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,scaphoid,radial carpal,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized artiodactyl (mostly Ovis/Capra/deer),sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,femur,femur,medium-sized bovid/cervid,sheep goat recorded only,certain (over 90% confidence)
-6200,-5500,Artiodactyla,Artiodactyla,fused metacarpal bones 3 and 4,metacarpus III + IV,large-sized artiodactyl,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,lunate,intermediate carpal,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Sheep/goat,Sheep or goat,distal phalanx,phalanx 3,Ovis/Capra,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,ulna,ulna,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Bos,Bos,triquetral,ulnar carpal,Bos sp.,All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,humerus,humerus,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
-6200,-5500,Mammalia,Mammalia,femur,femur,large mammal (Bos),All taxa recorded,certain (over 90% confidence)
