Early BCE/CE,Late BCE/CE,Biological Taxonomy,Taxonomic Identifier,Anatomical Identification,Element,Taxonomic ID,Column,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19
-17850,-17050,Sheep/goat,Sheep or goat,sternum,Sternum,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sternum,Sternum,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,thoracic vertebra,Thoracic vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,thoracic vertebra,Thoracic vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,hyoid bone,Hyoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,hyoid bone,Hyoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,humerus,Humerus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sacrum,Sacrum,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,vertebra,Nonidentified vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,hyoid bone,Hyoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,hyoid bone,Hyoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,hyoid bone,Hyoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,thoracic vertebra,Thoracic vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,tibia,Tibia,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,scapula,Scapula,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,proximal phalanx,Phalanx anterior/posterior 1,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cranium,Cranium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused carpals 2 and 3,Os carpale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,fused tarsals 2 and 3,Os tarsale II + III,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,lateral malleolus of fibula,Os malleolare,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,thoracic vertebra,Thoracic vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Proximal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,ulna,Ulna,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Distal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,horn,Horncore,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,horn,Horncore,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,horn,Horncore,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,horn,Horncore,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Distal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sternum,Sternum,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,femur,Femur,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,rib,Costa,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Distal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,horn,Horncore,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,distal phalanx,Phalanx anterior/posterior 3,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,innominate bone,Pelvis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,calcaneus,Calcaneus,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,pisiform,Os carpi accessorium,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Distal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,sesamoid bone,Distal sesamoid,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,thoracic vertebra,Thoracic vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra 2,Axis,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
-17850,-17050,Sheep/goat,Sheep or goat,cervical vertebra,Cervical vertebra,Ovis/Capra,,,,,,,,,,,,,,,,,,,
